locus_tag	X00_mean	X02_mean	theta	prob	log2FC	length.x	P	wp	dbxref	ncbi_id	genomic_accession	feature	start	stop	strand	gene	gbkey	gene_biotype	old_locus_tag	length.y	protein	kegg1	kegg2	kegg3	pathway	kegg_prot	kegg_id	definition	keggidprot	Gene.Name	Species	EC_NUMBER	GOTERM_BP_DIRECT	GOTERM_CC_DIRECT	GOTERM_MF_DIRECT	INTERPRO	KEGG_PATHWAY	OFFICIAL_GENE_SYMBOL	PFAM	PIR_SUPERFAMILY	SMART	UP_KEYWORDS	chr	arCOG_name	E.value	score	arCOG_familiy	Gene_name	Description	HVO	EFFECTSIZE
HVO_RS09360	57.2750414561553	32.728731085673	0.729118143227756	0.963145065378195	0.807348928529204	1154	0.0368549346218052	WP_004043970.1	8924451	lcl|NC_013967.1_cds_WP_004043970.1_2000	NC_013967.1	gene	883706	884860	-	2018	Gene	protein_coding	HVO_0973	1154	aspartate aminotransferase	Metabolism	Amino acid metabolism	00330 Arginine and proline metabolism 	[PATH:hvo00330]	aspC3; pyridoxal phosphate-dependent aminotransferase (probable aspartate aminotransferase)	K00812	aspB; aspartate aminotransferase [EC:2.6.1.1]	K00812: aspC3; pyridoxal phosphate-dependent aminotransferase (probable aspartate aminotransferase)	aspartate aminotransferase(HVO_RS09360)	Haloferax volcanii DS2	2.6.1.-	GO:0009058~biosynthetic process		GO:0008483~transaminase activity,GO:0030170~pyridoxal phosphate binding	IPR004838:Aminotransferases, class-I, pyridoxal-phosphate-binding site,IPR004839:Aminotransferase, class I/classII,IPR015421:Pyridoxal phosphate-dependent transferase, major region, subdomain 1,IPR015422:Pyridoxal phosphate-dependent transferase, major region, subdomain 2,IPR015424:Pyridoxal phosphate-dependent transferase	hvo00220:Arginine biosynthesis,hvo00250:Alanine, aspartate and glutamate metabolism,hvo00270:Cysteine and methionine metabolism,hvo00330:Arginine and proline metabolism,hvo00350:Tyrosine metabolism,hvo00360:Phenylalanine metabolism,hvo00400:Phenylalanine, tyrosine and tryptophan biosynthesis,hvo00401:Novobiocin biosynthesis,hvo01100:Metabolic pathways,hvo01110:Biosynthesis of secondary metabolites,hvo01130:Biosynthesis of antibiotics,hvo01210:2-Oxocarboxylic acid metabolism,hvo01230:Biosynthesis of amino acids	HVO_RS09360	PF00155:Aminotransferase class I and II			Aminotransferase,Complete proteome,Reference proteome,Transferase,	Chromosome	arCOG01130	2.5e-131	435.8	E	-	Aspartate/tyrosine/aromatic aminotransferase	HVO_0973	0.807348928529204
HVO_RS09360	57.2750414561553	32.728731085673	0.729118143227756	0.963145065378195	0.807348928529204	1154	0.0368549346218052	WP_004043970.1	8924451	lcl|NC_013967.1_cds_WP_004043970.1_2000	NC_013967.1	gene	883706	884860	-	2018	Gene	protein_coding	HVO_0973	1154	aspartate aminotransferase	Metabolism	Amino acid metabolism	00360 Phenylalanine metabolism 	[PATH:hvo00360]	aspC3; pyridoxal phosphate-dependent aminotransferase (probable aspartate aminotransferase)	K00812	aspB; aspartate aminotransferase [EC:2.6.1.1]	K00812: aspC3; pyridoxal phosphate-dependent aminotransferase (probable aspartate aminotransferase)	aspartate aminotransferase(HVO_RS09360)	Haloferax volcanii DS2	2.6.1.-	GO:0009058~biosynthetic process		GO:0008483~transaminase activity,GO:0030170~pyridoxal phosphate binding	IPR004838:Aminotransferases, class-I, pyridoxal-phosphate-binding site,IPR004839:Aminotransferase, class I/classII,IPR015421:Pyridoxal phosphate-dependent transferase, major region, subdomain 1,IPR015422:Pyridoxal phosphate-dependent transferase, major region, subdomain 2,IPR015424:Pyridoxal phosphate-dependent transferase	hvo00220:Arginine biosynthesis,hvo00250:Alanine, aspartate and glutamate metabolism,hvo00270:Cysteine and methionine metabolism,hvo00330:Arginine and proline metabolism,hvo00350:Tyrosine metabolism,hvo00360:Phenylalanine metabolism,hvo00400:Phenylalanine, tyrosine and tryptophan biosynthesis,hvo00401:Novobiocin biosynthesis,hvo01100:Metabolic pathways,hvo01110:Biosynthesis of secondary metabolites,hvo01130:Biosynthesis of antibiotics,hvo01210:2-Oxocarboxylic acid metabolism,hvo01230:Biosynthesis of amino acids	HVO_RS09360	PF00155:Aminotransferase class I and II			Aminotransferase,Complete proteome,Reference proteome,Transferase,	Chromosome	arCOG01130	2.5e-131	435.8	E	-	Aspartate/tyrosine/aromatic aminotransferase	HVO_0973	0.807348928529204
HVO_RS09390	516.442249046319	244.217825076452	1.03986095759775	0.991364544797311	1.08043852507877	701	0.00863545520268894	WP_004043964.1	8926437	lcl|NC_013967.1_cds_WP_004043964.1_2006	NC_013967.1	gene	889665	890366	+	2024	Gene	protein_coding	HVO_0979	701	NADH dehydrogenase	Metabolism	Energy metabolism	00190 Oxidative phosphorylation 	[PATH:hvo00190]	nuoB; NADH dehydrogenase-like complex subunit B	K00331	nuoB; NADH-quinone oxidoreductase subunit B [EC:1.6.5.3]	K00331: nuoB; NADH dehydrogenase-like complex subunit B	NADH dehydrogenase(HVO_RS09390)	Haloferax volcanii DS2	1.6.5.-			GO:0008137~NADH dehydrogenase (ubiquinone) activity,GO:0046872~metal ion binding,GO:0048038~quinone binding,GO:0051539~4 iron, 4 sulfur cluster binding	IPR006137:NADH:ubiquinone oxidoreductase-like, 20kDa subunit,IPR006138:NADH-ubiquinone oxidoreductase, 20 Kd subunit	hvo00190:Oxidative phosphorylation,hvo01100:Metabolic pathways	HVO_RS09390	PF01058:NADH ubiquinone oxidoreductase, 20 Kd subunit			4Fe-4S,Complete proteome,Iron,Iron-sulfur,Metal-binding,NAD,Oxidoreductase,Reference proteome,	Chromosome	arCOG01554	2.1e-55	185	C	NuoB	F420H2 dehydrogenase subunit, related to NADH:ubiquinone oxidoreductase 20 kD subunit	HVO_0979	1.08043852507877
HVO_RS09405	1245.55208738074	865.247486899279	0.592080478020596	0.925872463152364	0.525600603265517	461	0.0741275368476364	WP_004043961.1	8924640	lcl|NC_013967.1_cds_WP_004043961.1_2009	NC_013967.1	gene	893082	893543	+	2027	Gene	protein_coding	HVO_0982	461	(4Fe-4S)-binding protein	Metabolism	Energy metabolism	00190 Oxidative phosphorylation 	[PATH:hvo00190]	nuoI; NADH dehydrogenase-like complex subunit I	K00338	nuoI; NADH-quinone oxidoreductase subunit I [EC:1.6.5.3]	K00338: nuoI; NADH dehydrogenase-like complex subunit I	(4Fe-4S)-binding protein(HVO_RS09405)	Haloferax volcanii DS2	1.6.5.-		GO:0016020~membrane	GO:0016651~oxidoreductase activity, acting on NAD(P)H,GO:0051539~4 iron, 4 sulfur cluster binding	IPR010226:NADH-quinone oxidoreductase, chain I,IPR017896:4Fe-4S ferredoxin-type, iron-sulpur binding domain,IPR017900:4Fe-4S ferredoxin, iron-sulphur binding, conserved site	hvo00190:Oxidative phosphorylation,hvo01100:Metabolic pathways	HVO_RS09405	PF12838:4Fe-4S dicluster domain			Complete proteome,Oxidoreductase,Reference proteome,	Chromosome	arCOG01543	3.7e-25	86	C	NuoI	NADH dehydrogenase subunit I	HVO_0982	0.525600603265517
HVO_RS09410	980.907141407353	720.647993617897	0.456710797932038	0.885808670091027	0.444821833311123	260	0.114191329908973	WP_004043960.1	8924537	lcl|NC_013967.1_cds_WP_004043960.1_2010	NC_013967.1	gene	893649	893909	+	2028	Gene	protein_coding	HVO_0983	260	NADH dehydrogenase subunit J	Metabolism	Energy metabolism	00190 Oxidative phosphorylation 	[PATH:hvo00190]	nuoJ1; NADH dehydrogenase-like complex subunit J1	K00339	nuoJ; NADH-quinone oxidoreductase subunit J [EC:1.6.5.3]	K00339: nuoJ1; NADH dehydrogenase-like complex subunit J1	NADH dehydrogenase subunit J(HVO_RS09410)	Haloferax volcanii DS2	1.6.5.-,1.6.5.3		GO:0016021~integral component of membrane	GO:0008137~NADH dehydrogenase (ubiquinone) activity	IPR001457:NADH:ubiquinone/plastoquinone oxidoreductase, chain 6	hvo00190:Oxidative phosphorylation,hvo01100:Metabolic pathways	HVO_RS09410	PF00499:NADH-ubiquinone/plastoquinone oxidoreductase chain 6			Complete proteome,Membrane,Oxidoreductase,Reference proteome,Transmembrane,Transmembrane helix,	Chromosome	arCOG04654	4.4e-32	108.9	C	NuoJ	NADH dehydrogenase subunit J	HVO_0983	0.444821833311123
HVO_RS09415	89.8253741254991	108.963685939662	-0.200357026145377	0.402779852447929	-0.278652467442317	368	0.597220147552071	WP_004043959.1	8926309	lcl|NC_013967.1_cds_WP_004043959.1_2011	NC_013967.1	gene	893906	894274	+	2029	Gene	protein_coding	HVO_0984	368	hypothetical protein	Metabolism	Energy metabolism	00190 Oxidative phosphorylation 	[PATH:hvo00190]	nuoJ2; NADH dehydrogenase-like complex subunit J2	K00339	nuoJ; NADH-quinone oxidoreductase subunit J [EC:1.6.5.3]	K00339: nuoJ2; NADH dehydrogenase-like complex subunit J2	hypothetical protein(HVO_RS09415)	Haloferax volcanii DS2	1.6.5.-		GO:0016021~integral component of membrane	GO:0016491~oxidoreductase activity		hvo00190:Oxidative phosphorylation,hvo01100:Metabolic pathways	HVO_RS09415				Complete proteome,Membrane,Oxidoreductase,Reference proteome,Transmembrane,Transmembrane helix,	Chromosome	arCOG07914	4.5e-43	143.5	C	NuoJ	NADH:ubiquinone oxidoreductase subunit 6	HVO_0984	-0.278652467442317
HVO_RS09430	14.4092866449538	15.5964267912423	-0.102419188812228	0.118593211933046	-0.114216624949166	1529	0.881406788066954	WP_004043956.1	8926456	lcl|NC_013967.1_cds_WP_004043956.1_2014	NC_013967.1	gene	896613	898142	+	2032	Gene	protein_coding	HVO_0987	1529	oxidoreductase	Metabolism	Energy metabolism	00190 Oxidative phosphorylation 	[PATH:hvo00190]	nuoM; NADH dehydrogenase-like complex subunit M	K00342	nuoM; NADH-quinone oxidoreductase subunit M [EC:1.6.5.3]	K00342: nuoM; NADH dehydrogenase-like complex subunit M	oxidoreductase(HVO_RS09430)	Haloferax volcanii DS2	1.6.5.-	GO:0042773~ATP synthesis coupled electron transport	GO:0016021~integral component of membrane	GO:0008137~NADH dehydrogenase (ubiquinone) activity	IPR001750:NADH:ubiquinone/plastoquinone oxidoreductase,IPR003918:NADH:ubiquinone oxidoreductase,IPR010227:NADH-quinone oxidoreductase, chain M/4	hvo00190:Oxidative phosphorylation,hvo01100:Metabolic pathways	HVO_RS09430	PF00361:NADH-Ubiquinone/plastoquinone (complex I), various chains			Complete proteome,Membrane,Oxidoreductase,Reference proteome,Transmembrane,Transmembrane helix,	Chromosome	arCOG01538	7.1e-206	682.6	C	NuoM	NADH dehydrogenase subunit M	HVO_0987	-0.114216624949166
HVO_RS09565	961.572925713009	585.305486512496	0.742564297930666	0.966574648548831	0.716206473532841	758	0.0334253514511694	WP_004043928.1	8924072	lcl|NC_013967.1_cds_WP_004043928.1_2041	NC_013967.1	gene	923045	923803	+	2059	Gene	protein_coding	HVO_1014	758	cytochrome c oxidase subunit II	Metabolism	Energy metabolism	00190 Oxidative phosphorylation 	[PATH:hvo00190]	coxB1; cox-type terminal oxidase subunit II	K02275	coxB; cytochrome c oxidase subunit II [EC:1.9.3.1]	K02275: coxB1; cox-type terminal oxidase subunit II	cytochrome c oxidase subunit II(HVO_RS09565)	Haloferax volcanii DS2	1.9.3.-	GO:0022900~electron transport chain	GO:0016021~integral component of membrane	GO:0004129~cytochrome-c oxidase activity,GO:0005507~copper ion binding	IPR001505:Copper centre Cu(A),IPR002429:Cytochrome c oxidase subunit II C-terminal,IPR008972:Cupredoxin,IPR011759:Cytochrome C oxidase subunit II, transmembrane domain,IPR014222:Cytochrome c oxidase, subunit II	hvo00190:Oxidative phosphorylation,hvo01100:Metabolic pathways	HVO_RS09565	PF00116:Cytochrome C oxidase subunit II, periplasmic domain,PF02790:Cytochrome C oxidase subunit II, transmembrane domain			Complete proteome,Membrane,Oxidoreductase,Reference proteome,Transmembrane,Transmembrane helix,	Chromosome	arCOG01235	2.9e-83	276.6	C	CyoA	Heme/copper-type cytochrome/quinol oxidase, subunit 2	HVO_1014	0.716206473532841
HVO_RS09845	433.787964379118	546.15595713206	-0.387907576973428	0.760369559405186	-0.332322952202887	566	0.239630440594814	WP_004043866.1	8924192	lcl|NC_013967.1_cds_WP_004043866.1_2096	NC_013967.1	gene	979089	979655	+	2116	Gene	protein_coding	HVO_1072	566	adenine phosphoribosyltransferase	Metabolism	Nucleotide metabolism	00230 Purine metabolism 	[PATH:hvo00230]	Adenine phosphoribosyltransferase	K00759	APRT; adenine phosphoribosyltransferase [EC:2.4.2.7]	K00759: Adenine phosphoribosyltransferase	adenine phosphoribosyltransferase(HVO_RS09845)	Haloferax volcanii DS2	2.4.2.-	GO:0006166~purine ribonucleoside salvage		GO:0016740~transferase activity,GO:0016757~transferase activity, transferring glycosyl groups	IPR000836:Phosphoribosyltransferase domain,IPR026597:Hypoxanthine/guanine phosphoribosyltransferase-like	hvo00230:Purine metabolism,hvo01100:Metabolic pathways	HVO_RS09845	PF00156:Phosphoribosyl transferase domain			Complete proteome,Glycosyltransferase,Purine salvage,Reference proteome,Transferase,	Chromosome	arCOG00030	4.8e-77	255.1	F	Apt	Adenine/guanine phosphoribosyltransferase or related PRPP-binding protein	HVO_1072	-0.332322952202887
HVO_RS09940	1758.74694534257	921.116181563728	1.38231267100791	0.993413850589814	0.933092875857831	758	0.00658614941018576	WP_004043847.1	8925549	lcl|NC_013967.1_cds_WP_004043847.1_2115	NC_013967.1	gene	997547	998305	-	2135	Gene	protein_coding	HVO_1091	758	proteasome endopeptidase complex,subunit alpha	Genetic Information Processing	Folding, sorting and degradation	03050 Proteasome 	[PATH:hvo03050]	psmA1; proteasome alpha subunit	K03432	psmA; proteasome alpha subunit [EC:3.4.25.1]	K03432: psmA1; proteasome alpha subunit	proteasome endopeptidase complex,subunit alpha(HVO_RS09940)	Haloferax volcanii DS2	3.4.25.1	GO:0006511~ubiquitin-dependent protein catabolic process,GO:0010498~proteasomal protein catabolic process	GO:0005737~cytoplasm,GO:0019773~proteasome core complex, alpha-subunit complex	GO:0004175~endopeptidase activity,GO:0004298~threonine-type endopeptidase activity	IPR000426:Proteasome, alpha-subunit, N-terminal domain,IPR001353:Proteasome, subunit alpha/beta,IPR019982:Proteasome alpha subunit, archaeal,IPR023332:Proteasome A-type subunit	hvo03050:Proteasome	HVO_RS09940	PF00227:Proteasome subunit,PF10584:Proteasome subunit A N-terminal signature		SM00948:SM00948	Acetylation,Complete proteome,Cytoplasm,Direct protein sequencing,Hydrolase,Protease,Proteasome,Reference proteome,Threonine protease,	Chromosome	arCOG00971	2.9e-93	309.3	O	PRE1	20S proteasome, alpha subunit	HVO_1091	0.933092875857831
HVO_RS10170	74.2184900934728	56.3556462732043	0.326090939999807	0.744500226708116	0.397218489757158	848	0.255499773291884	WP_004043799.1	8924995	lcl|NC_013967.1_cds_WP_004043799.1_2161	NC_013967.1	gene	1040246	1041094	-	2181	Gene	protein_coding	HVO_1138	848	cox-type terminal oxidase subunit III	Metabolism	Energy metabolism	00190 Oxidative phosphorylation 	[PATH:hvo00190]	coxC; cox-type terminal oxidase subunit III	K02276	coxC; cytochrome c oxidase subunit III [EC:1.9.3.1]	K02276: coxC; cox-type terminal oxidase subunit III	cox-type terminal oxidase subunit III(HVO_RS10170)	Haloferax volcanii DS2	1.9.3.-	GO:0019646~aerobic electron transport chain	GO:0005886~plasma membrane,GO:0016021~integral component of membrane	GO:0004129~cytochrome-c oxidase activity	IPR000298:Cytochrome c oxidase, subunit III,IPR013833:Cytochrome c oxidase, subunit III, 4-helical bundle,IPR024791:Cytochrome c/ubiquinol oxidase subunit III	hvo00190:Oxidative phosphorylation,hvo01100:Metabolic pathways	HVO_RS10170	PF00510:Cytochrome c oxidase subunit III			Complete proteome,Membrane,Oxidoreductase,Reference proteome,Transmembrane,Transmembrane helix,	Chromosome	arCOG04650	3e-83	278.2	C	CyoC	Heme/copper-type cytochrome/quinol oxidase, subunit 3	HVO_1138	0.397218489757158
HVO_RS10185	146.197265639031	205.309297975468	-0.367774420505069	0.737488203857624	-0.489882636706309	323	0.262511796142376	WP_004043796.1	8924474	lcl|NC_013967.1_cds_WP_004043796.1_2164	NC_013967.1	gene	1043654	1043977	-	2184	Gene	protein_coding	HVO_1141	323	hypothetical protein	NA	NA	NA	NA	NA	NA	NA	NA: NA	hypothetical protein(HVO_RS10185)	Haloferax volcanii DS2					IPR011991:Winged helix-turn-helix DNA-binding domain		HVO_RS10185				Complete proteome,Reference proteome,	Chromosome	arCOG00004	2.3e-40	134.8	K	-	Transcriptional regulator, PadR family	HVO_1141	-0.489882636706309
HVO_RS10190	206.109069123118	221.330803463061	-0.0707209432281694	0.0493771396099344	-0.102796263431096	275	0.950622860390066	WP_004043795.1	8926522	lcl|NC_013967.1_cds_WP_004043795.1_2165	NC_013967.1	gene	1044118	1044393	+	2185	Gene	protein_coding	HVO_1142	275	hypothetical protein	NA	NA	NA	NA	NA	NA	NA	NA: NA	hypothetical protein(HVO_RS10190)	Haloferax volcanii DS2							HVO_RS10190				Complete proteome,Reference proteome,	Chromosome	arCOG04602	2.9e-39	131.2	S	-	Uncharacterized protein	HVO_1142	-0.102796263431096
HVO_RS10205	513.351663615832	1353.02985259471	-1.47124805538706	0.994800486726424	-1.39817430506161	662	0.00519951327357626	WP_013035666.1	8924338	lcl|NC_013967.1_cds_WP_013035666.1_2168	NC_013967.1	gene	1045827	1046489	-	2188	Gene	protein_coding	HVO_1145	662	30S ribosomal protein S3ae	Genetic Information Processing	Translation	03010 Ribosome 	[PATH:hvo03010]	rps1e; 30S ribosomal protein S1e	K02984	RP-S3Ae; small subunit ribosomal protein S3Ae	K02984: rps1e; 30S ribosomal protein S1e	30S ribosomal protein S3ae(HVO_RS10205)	Haloferax volcanii DS2		GO:0006412~translation	GO:0005840~ribosome	GO:0003735~structural constituent of ribosome	IPR001593:Ribosomal protein S3Ae,IPR018281:Ribosomal protein S3Ae, conserved site	hvo03010:Ribosome	HVO_RS10205	PF01015:Ribosomal S3Ae family		SM01397:SM01397	Complete proteome,Reference proteome,Ribonucleoprotein,Ribosomal protein,	Chromosome	arCOG04186	3.1e-58	194.4	J	RPS1A	Ribosomal protein S3AE	HVO_1145	-1.39817430506161
HVO_RS10300	71.0502853896917	45.3036370554022	0.518203428911799	0.916475824647714	0.649213567385732	908	0.0835241753522855	WP_004043776.1	8926297	lcl|NC_013967.1_cds_WP_004043776.1_2185	NC_013967.1	gene	1063656	1064564	-	2207	Gene	protein_coding	HVO_1165	908	mechanosensitive ion channel protein	NA	NA	NA	NA	NA	NA	NA	NA: NA	mechanosensitive ion channel protein(HVO_RS10300)	Haloferax volcanii DS2		GO:0055085~transmembrane transport	GO:0016021~integral component of membrane		IPR006685:Mechanosensitive ion channel MscS,IPR010920:Like-Sm (LSM) domain,IPR011066:Mechanosensitive ion channel MscS, C-terminal		HVO_RS10300	PF00924:Mechanosensitive ion channel			Complete proteome,Membrane,Reference proteome,Transmembrane,Transmembrane helix,	Chromosome	arCOG01568	6.5e-76	253.2	M	MscS	Small-conductance mechanosensitive channel	HVO_1165	0.649213567385732
HVO_RS10305	3420.74537764075	1484.59437053562	2.27842392737516	1	1.20424191806454	248	0	WP_004043775.1	8924287	lcl|NC_013967.1_cds_WP_004043775.1_2186	NC_013967.1	gene	1064561	1064809	-	2208	Gene	protein_coding	HVO_1166	248	hypothetical protein	NA	NA	NA	NA	NA	NA	NA	NA: NA	hypothetical protein(HVO_RS10305)	Haloferax volcanii DS2				GO:0003723~RNA binding	IPR001890:RNA-binding, CRM domain		HVO_RS10305	PF01985:CRS1 / YhbY (CRM) domain		SM01103:SM01103	Complete proteome,Reference proteome,	Chromosome	arCOG01346	2.4e-18	63.6	J	-	RNA-binding protein containing KH domain, possibly ribosomal protein	HVO_1166	1.20424191806454
HVO_RS10340	252.748345978554	231.28031078157	0.0853731974860905	0.132978635492092	0.12805919841385	542	0.867021364507908	WP_004043768.1	8926390	lcl|NC_013967.1_cds_WP_004043768.1_2193	NC_013967.1	gene	1070008	1070550	+	2215	Gene	protein_coding	HVO_1173	542	tRNA (cytidine(56)-2'-O)-methyltransferase	NA	NA	NA	NA	NA	NA	NA	NA: NA	tRNA (cytidine(56)-2'-O)-methyltransferase(HVO_RS10340)	Haloferax volcanii DS2	2.1.1.206	GO:0002128~tRNA nucleoside ribose methylation	GO:0005737~cytoplasm	GO:0008175~tRNA methyltransferase activity	IPR002845:tRNA ribose 2'-O-methyltransferase, aTrm56		HVO_RS10340	PF01994:tRNA ribose 2'-O-methyltransferase, aTrm56	PIRSF016123:uncharacterized conserved protein		Complete proteome,Cytoplasm,Methyltransferase,Reference proteome,S-adenosyl-L-methionine,Transferase,tRNA processing,	Chromosome	arCOG01857	4.1e-71	236	R	-	SpoU rRNA Methylase family enzyme	HVO_1173	0.12805919841385
HVO_RS10710	1643.92984249852	1853.37043985181	-0.269156758579043	0.57955193095952	-0.173002535992015	428	0.42044806904048	WP_004043692.1	8924825	lcl|NC_013967.1_cds_WP_004043692.1_2267	NC_013967.1	gene	1139413	1139841	+	2289	Gene	protein_coding	HVO_1249	428	hypothetical protein	NA	NA	NA	NA	NA	NA	NA	NA: NA	hypothetical protein(HVO_RS10710)	Haloferax volcanii DS2					IPR002739:Uncharacterised protein family UPF0201,IPR022803:Ribosomal protein L5 domain		HVO_RS10710	PF01877:RNA binding			Complete proteome,Reference proteome,	Chromosome	arCOG01042	2.5e-35	118.8	J	-	Exosome subunit, RNA binding protein with dsRBD fold	HVO_1249	-0.173002535992015
